sale_quantity,compartment_mean,displacement_mean,avg_price_mean,power_mean,cylinder_number_mean,engine_torque_mean,car_length_mean,car_width_mean,car_height_mean,total_quality_mean,equipment_quality_mean,rated_passenger_mean,wheelbase_mean,front_track_mean,rear_track_mean,max_price_mean,min_price_mean,compartment_count,type_id_count,level_id_count,department_id_count,TR_count,gearbox_type_count,displacement_count,if_charging_count,driven_type_id_count,fuel_type_id_count,newenergy_type_id_count,emission_standards_id_count,if_MPV_id_count,if_luxurious_id_count,rated_passenger_count,max_price_count,min_price_count,avg_price_count,compartment_label_mean,displacement_label_mean,power_label_mean,cylinder_number_label_mean,engine_torque_label_mean,car_length_label_mean,car_width_label_mean,car_height_label_mean,total_quality_label_mean,equipment_quality_label_mean,rated_passenger_label_mean,wheelbase_label_mean,front_track_label_mean,rear_track_label_mean,max_price_label_mean,min_price_label_mean,avg_price_label_mean,sales,sale_date,class_id,label
130,3.0,2.1,17.5,114.0,4.0,210.0,4805.0,1860.0,1458.0,2084.33333333,1563.33333333,5.0,2815.0,1584.0,1551.0,20.0,15.0,1,1,1,1,2,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.12923076923,115.753846154,4.0,212.923076923,4805.0,1860.0,1458.0,2099.74615385,1583.76923077,5.0,2815.0,1584.0,1551.0,20.0,15.0,17.5,130,2,395234,224
52,2.0,2.0,12.5,98.0,4.0,186.0,4640.0,1825.0,1690.0,2030.0,1560.0,5.0,2680.0,1565.0,1565.0,15.0,10.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,2.0,98.0,4.0,186.0,4640.0,1825.0,1690.0,2030.0,1560.0,5.0,2680.0,1565.0,1565.0,15.0,10.0,12.5,52,2,409854,138
1274,3.0,1.5,12.5,86.5,4.0,187.5,4608.0,1743.0,1465.0,1665.0,1290.0,5.0,2610.0,1517.0,1493.0,15.0,10.0,1,1,1,1,3,3,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.57849293564,79.0431711146,4.0,161.989795918,4608.0,1743.0,1465.0,1646.01255887,1271.01255887,5.0,2610.0,1517.0,1493.0,15.0,10.0,12.5,1274,2,425432,1283
10,3.0,2.5,42.5,160.0,6.0,250.0,4531.0,1817.0,1421.0,1980.0,1565.0,5.0,2760.0,1500.0,1529.0,50.0,35.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.5,160.0,6.0,250.0,4531.0,1817.0,1421.0,1980.0,1565.0,5.0,2760.0,1500.0,1529.0,50.0,35.0,42.5,10,2,453752,38
443,3.0,2.13333333333,22.5,120.666666667,4.0,201.0,4945.0,1845.0,1480.0,1966.66666667,1470.0,5.0,2800.0,1590.0,1585.0,25.0,20.0,1,1,1,1,1,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.13182844244,120.602708804,4.0,200.864559819,4945.0,1845.0,1480.0,1966.4785553,1480.60948081,5.0,2800.0,1590.0,1585.0,25.0,20.0,22.5,443,2,468392,354
160,3.0,1.73333333333,12.5,88.0,4.0,161.333333333,4680.0,1815.0,1525.0,1826.33333333,1424.33333333,5.0,2710.0,1522.0,1503.0,15.0,10.0,1,1,1,1,3,3,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.725,87.375,4.0,160.125,4680.0,1815.0,1525.0,1822.7875,1423.85,5.0,2710.0,1522.0,1503.0,15.0,10.0,12.5,160,2,472603,176
125,2.0,2.0,42.5,155.0,4.0,350.0,4629.0,1880.0,1653.0,2320.0,1900.0,5.0,2807.0,1617.0,1613.0,50.0,35.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,2.0,155.0,4.0,350.0,4629.0,1880.0,1653.0,2320.0,1900.0,5.0,2807.0,1617.0,1613.0,50.0,35.0,42.5,125,2,482497,143
78,3.0,2.2,42.5,155.0,4.66666666667,293.333333333,5012.0,1855.0,1464.0,2326.66666667,1786.66666667,5.0,3014.0,1580.0,1599.0,50.0,35.0,1,1,1,1,2,1,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.47692307692,163.653846154,5.12820512821,295.641025641,5012.0,1855.0,1464.0,2346.85897436,1806.85897436,5.0,3014.0,1580.0,1599.0,50.0,35.0,42.5,78,2,527809,149
276,3.0,2.25,22.5,137.5,5.0,211.0,4850.0,1795.0,1475.0,2000.0,1533.0,5.0,2775.0,1560.0,1560.0,25.0,20.0,1,1,1,1,1,1,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.23731884058,135.800724638,4.94927536232,209.934782609,4850.0,1795.0,1475.0,1996.95652174,1530.51449275,5.0,2775.0,1560.0,1560.0,25.0,20.0,22.5,276,2,559132,228
436,2.0,1.98888888889,6.5,88.6377777778,4.0,175.56,4953.88888889,1708.88888889,1955.55555556,2328.88888889,1762.22222222,7.5,2933.33333333,1445.0,1420.0,8.0,5.0,1,1,1,1,1,1,4.0,2,1,2,1,2,1,1,1.0,1,1,1.0,2.0,1.74770642202,84.9814678899,4.0,153.197981651,4755.29816514,1702.74082569,1945.84862385,2166.96100917,1600.71100917,7.5,2844.03669725,1445.0,1420.0,8.0,5.0,6.5,436,2,576298,412
295,3.0,1.6,12.5,75.5,4.0,150.0,4540.0,1775.0,1467.0,1825.0,1285.0,5.0,2610.0,1517.0,1493.0,15.0,10.0,1,1,1,1,2,2,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.6,75.9220338983,4.0,151.406779661,4540.0,1775.0,1467.0,1819.37288136,1279.37288136,5.0,2610.0,1517.0,1493.0,15.0,10.0,12.5,295,2,580470,272
322,2.0,1.6,12.5,108.666666667,4.0,182.666666667,4295.0,1760.0,1523.0,1670.0,1246.0,5.0,2700.0,1536.66666667,1536.66666667,15.0,10.0,1,1,1,1,3,2,1.0,2,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.6,95.6273291925,4.0,158.807453416,4295.0,1760.0,1523.0,1644.44099379,1216.57453416,5.0,2700.0,1539.44099379,1539.44099379,15.0,10.0,12.5,322,2,580634,395
968,3.0,2.13333333333,17.5,124.666666667,4.0,209.0,4845.0,1830.0,1460.0,1925.0,1462.33333333,5.0,2795.0,1599.0,1599.0,20.0,15.0,1,1,1,1,1,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.05,122.375,4.0,202.125,4845.0,1830.0,1460.0,1935.50103306,1453.39669421,5.0,2795.0,1600.25,1600.25,20.0,15.0,17.5,968,2,597927,726
247,3.0,2.58,62.5,154.0,5.6,318.0,5035.0,1855.0,1485.0,2287.0,1808.0,5.0,2945.0,1612.0,1622.0,75.0,50.0,1,1,1,1,2,2,5.0,2,2,2,1,1,1,1,1.0,1,1,1.0,3.0,2.27368421053,132.611336032,5.07692307692,272.753036437,5035.0,1855.0,1485.0,2236.78137652,1766.72064777,5.0,2945.0,1612.0,1622.0,75.0,50.0,62.5,247,2,603972,273
135,3.0,1.7,42.5,125.0,4.0,250.0,4581.0,1770.0,1448.0,2000.0,1557.5,5.0,2760.0,1541.0,1544.0,50.0,35.0,1,1,1,1,2,1,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.68592592593,123.592592593,4.0,247.185185185,4581.0,1770.0,1448.0,1998.59259259,1555.74074074,5.0,2760.0,1541.0,1544.0,50.0,35.0,42.5,135,2,614059,106
99,2.0,1.6,17.5,98.6,4.0,206.0,4201.8,1786.0,1477.0,1778.0,1346.0,5.0,2578.0,1538.6,1513.2,20.0,15.0,1,1,1,1,3,2,3.0,2,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.58585858586,92.5252525253,4.0,193.080808081,4200.83838384,1786.0,1477.68686869,1774.34343434,1336.21212121,5.0,2578.0,1539.08080808,1513.13131313,20.0,15.0,17.5,99,2,628041,124
27,2.0,1.4,9.0,80.5,4.0,136.0,3900.0,1695.0,1525.0,1510.0,1107.5,5.0,2500.0,1490.0,1475.0,10.0,8.0,1,1,1,1,1,1,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.43333333333,83.0,4.0,139.0,3900.0,1695.0,1525.0,1510.0,1111.66666667,5.0,2500.0,1490.0,1475.0,10.0,8.0,9.0,27,2,651347,72
281,3.0,1.9,42.5,125.0,4.0,285.0,4763.0,1826.0,1426.0,2050.0,1612.5,5.0,2869.0,1564.0,1550.0,50.0,35.0,1,1,1,1,1,1,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.98932384342,131.252669039,4.0,316.263345196,4763.0,1826.0,1426.0,2054.46619217,1614.73309609,5.0,2869.0,1564.0,1550.0,50.0,35.0,42.5,281,2,682651,297
173,3.0,1.85,12.5,106.5,4.0,178.0,4535.0,1755.0,1450.0,1690.0,1268.75,5.0,2670.0,1495.0,1520.0,15.0,10.0,1,1,1,1,1,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.80693641618,104.346820809,4.0,174.554913295,4535.0,1755.0,1450.0,1681.38728324,1268.61271676,5.0,2670.0,1495.0,1520.0,15.0,10.0,12.5,173,2,713651,136
131,2.0,1.8,30.0,123.142857143,4.0,254.285714286,4525.0,1809.0,1665.0,2043.57142857,1615.0,5.0,2684.0,1569.0,1571.0,35.0,25.0,1,1,1,1,1,2,3.0,1,2,1,1,1,1,1,1.0,1,1,1.0,2.0,1.8,119.648854962,4.0,251.374045802,4525.0,1809.0,1665.0,2071.45038168,1628.32061069,5.0,2684.0,1569.0,1571.0,35.0,25.0,30.0,131,2,714152,128
490,3.0,1.66666666667,12.5,95.3333333333,4.0,159.0,4671.0,1815.0,1478.0,1816.66666667,1406.66666667,5.0,2685.0,1544.0,1558.0,15.0,10.0,1,1,1,1,2,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.64571428571,93.3428571429,4.0,156.171428571,4671.0,1815.0,1478.0,1814.59183673,1404.59183673,5.0,2685.0,1544.0,1558.0,15.0,10.0,12.5,490,2,735971,662
430,2.0,2.08,17.5,122.0,4.0,202.4,4446.0,1855.0,1635.0,2004.0,1481.8,5.0,2640.0,1614.0,1615.0,20.0,15.0,1,1,1,1,1,2,2.0,1,2,1,1,1,1,1,1.0,1,1,1.0,2.0,2.0288372093,121.358139535,4.0,200.213953488,4448.53488372,1855.0,1635.0,1985.97674419,1468.30697674,5.0,2640.0,1614.0,1615.0,20.0,15.0,17.5,430,2,819061,351
122,3.0,1.9,22.5,132.5,4.0,265.0,4865.0,1820.0,1475.0,2000.0,1547.5,5.0,2812.0,1552.0,1551.0,25.0,20.0,1,1,1,1,2,1,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.85245901639,125.606557377,4.0,257.868852459,4865.0,1820.0,1475.0,2000.0,1546.31147541,5.0,2812.0,1552.0,1551.0,25.0,20.0,22.5,122,2,883691,196
307,2.33333333333,1.51111111111,12.5,70.7777777778,4.0,144.333333333,4038.66666667,1671.33333333,1463.0,1570.11111111,1126.22222222,5.0,2468.33333333,1453.66666667,1445.66666667,15.0,10.0,2,1,1,1,2,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.18566775244,1.49055374593,69.338762215,4.0,142.166123779,4008.247557,1676.05863192,1462.55700326,1583.31596091,1124.4723127,5.0,2469.07166124,1457.80130293,1450.24429967,15.0,10.0,12.5,307,2,914348,316
51,2.0,1.9,17.5,101.75,4.0,187.0,4315.0,1783.0,1606.0,1902.5,1389.25,5.0,2630.0,1540.0,1545.0,20.0,15.0,1,1,1,1,3,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.92156862745,102.666666667,4.0,189.37254902,4315.0,1783.0,1606.0,1908.43137255,1411.49019608,5.0,2630.0,1540.0,1545.0,20.0,15.0,17.5,51,2,961362,130
5,3.0,1.6,9.0,70.0,4.0,140.0,4415.0,1674.0,1415.0,1545.0,1091.0,5.0,2471.0,1429.0,1422.0,10.0,8.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.6,70.0,4.0,140.0,4415.0,1674.0,1415.0,1545.0,1091.0,5.0,2471.0,1429.0,1422.0,10.0,8.0,9.0,5,2,961962,21
91,2.0,2.6,42.5,145.333333333,4.66666666667,246.666666667,5241.66666667,1867.66666667,1764.66666667,2440.0,1870.0,7.0,3088.0,1593.0,1601.0,50.0,35.0,1,1,1,1,1,1,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,2.56483516484,141.406593407,4.54945054945,242.857142857,5236.62637363,1864.03296703,1762.08791209,2429.45054945,1864.72527473,7.0,3088.0,1593.0,1601.0,50.0,35.0,42.5,91,3,125403,74
274,3.0,2.21666666667,17.5,115.5,4.0,202.666666667,4825.0,1821.66666667,1481.5,2021.66666667,1525.83333333,5.0,2775.0,1575.0,1560.0,20.0,15.0,1,1,1,1,4,2,3.0,1,1,2,2,1,1,1,1.0,1,1,1.0,3.0,2.39233576642,128.010948905,4.0,223.839416058,4825.0,1823.88686131,1480.75182482,2004.27007299,1498.24817518,5.0,2775.0,1575.0,1560.0,20.0,15.0,17.5,274,3,136916,231
1248,1.0,1.07142857143,2.5,53.0,4.0,94.8571428571,3910.71428571,1563.57142857,1860.0,1648.57142857,1012.14285714,7.0,2571.42857143,1285.71428571,1290.0,5.0,0.0,1,1,1,1,1,1,3.0,1,1,1,1,1,1,1,1.0,1,1,1.0,1.0,1.00360576923,45.5136217949,4.0,85.6081730769,3743.35336538,1515.40865385,1860.0,1557.04326923,986.899038462,7.0,2503.40544872,1280.59294872,1290.0,5.0,0.0,2.5,1248,3,178529,895
30,2.0,2.0,17.5,104.0,4.0,184.0,4325.0,1795.0,1680.0,1900.0,1525.0,5.0,2630.0,1550.0,1550.0,20.0,15.0,1,1,1,1,2,2,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,2.0,104.0,4.0,184.0,4325.0,1795.0,1680.0,1894.0,1519.0,5.0,2630.0,1550.0,1550.0,20.0,15.0,17.5,30,3,194450,18
10,3.0,1.5,6.5,78.0,4.0,142.0,4602.0,1725.0,1485.0,1610.0,1200.0,5.0,2602.0,1482.0,1462.0,8.0,5.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.5,78.0,4.0,142.0,4602.0,1725.0,1485.0,1610.0,1200.0,5.0,2602.0,1482.0,1462.0,8.0,5.0,6.5,10,3,198427,10
206,3.0,2.75,42.5,193.0,6.0,297.5,5039.0,1860.0,1492.0,2281.25,1801.25,5.0,3108.0,1600.0,1620.0,50.0,35.0,1,1,1,1,1,1,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.57524271845,175.40776699,6.0,266.844660194,5039.0,1860.0,1492.0,2257.54854369,1777.54854369,5.0,3108.0,1600.0,1623.87378641,50.0,35.0,42.5,206,3,209945,198
1293,2.5,1.46666666667,9.0,82.6,4.0,141.666666667,4245.0,1700.0,1460.0,1486.66666667,1071.0,5.0,2570.0,1507.33333333,1511.33333333,10.0,8.0,2,1,1,1,2,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.8120649652,1.4935808198,84.1744779582,4.0,144.35808198,4323.0162413,1700.0,1460.0,1486.75947409,1070.12296984,5.0,2570.0,1503.5645785,1507.5645785,10.0,8.0,9.0,1293,3,248352,1192
64,2.0,1.3,6.5,68.0,4.0,120.0,4360.0,1685.0,1820.0,1835.0,1235.0,7.5,2750.0,1425.0,1435.0,8.0,5.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.3,68.0,4.0,120.0,4360.0,1685.0,1820.0,1835.0,1235.0,7.5,2750.0,1425.0,1435.0,8.0,5.0,6.5,64,3,265980,83
745,3.0,1.68,30.0,115.0,4.0,244.0,4870.0,1834.0,1472.0,2033.0,1493.0,5.0,2803.0,1577.0,1550.0,35.0,25.0,1,1,1,1,3,3,3.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.78818791946,119.476510067,4.0,250.88590604,4870.0,1834.0,1472.0,2049.22818792,1509.22818792,5.0,2803.0,1577.0,1550.0,35.0,25.0,30.0,745,3,281301,759
260,2.0,2.22857142857,17.5,124.0,4.0,207.714285714,4541.42857143,1820.0,1682.85714286,2062.85714286,1587.28571429,5.0,2620.0,1565.0,1565.0,20.0,15.0,1,1,1,1,1,1,2.0,1,2,1,1,1,1,1,1.0,1,1,1.0,2.0,2.23384615385,125.807692308,4.0,208.292307692,4544.46153846,1820.0,1683.61538462,2061.92307692,1588.96538462,5.0,2620.0,1565.0,1565.0,20.0,15.0,17.5,260,3,290854,330
385,3.0,2.0,22.5,131.2,4.0,240.0,4830.0,1856.0,1484.0,2020.0,1585.0,5.0,2737.0,1585.0,1587.0,25.0,20.0,1,1,1,1,1,2,3.0,2,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.01038961039,114.893506494,4.0,197.142857143,4830.0,1856.0,1484.0,2014.98701299,1579.98701299,5.0,2737.0,1585.0,1587.0,25.0,20.0,22.5,385,3,291086,489
275,3.0,1.72,12.5,97.8,4.0,165.4,4545.0,1760.0,1490.0,1782.0,1304.0,5.0,2600.0,1529.0,1526.0,15.0,10.0,1,1,1,1,4,3,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.70909090909,97.0909090909,4.0,164.363636364,4545.0,1760.0,1490.0,1780.90909091,1303.27272727,5.0,2600.0,1529.54545455,1526.81818182,15.0,10.0,12.5,275,3,304458,141
172,3.0,1.55,17.5,88.5,4.0,188.75,4606.5,1771.25,1474.125,1850.0,1369.0,5.0,2623.625,1536.5,1530.5,20.0,15.0,1,1,1,1,3,3,3.0,2,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.51976744186,89.6627906977,4.0,193.924418605,4599.23255814,1769.94186047,1472.59883721,1864.18604651,1376.63953488,5.0,2618.31976744,1536.79069767,1530.20930233,20.0,15.0,17.5,172,3,321683,207
2106,3.0,1.7,12.5,97.0,4.0,164.75,4598.0,1797.0,1477.0,1806.25,1396.25,5.0,2685.0,1544.0,1558.0,15.0,10.0,1,1,1,1,2,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.62402659069,89.6101614435,4.0,154.879392213,4598.0,1797.0,1477.0,1785.89268756,1375.89268756,5.0,2685.0,1544.0,1558.0,15.0,10.0,12.5,2106,3,349023,1436
322,3.0,1.73333333333,12.5,92.3333333333,4.0,165.0,4665.0,1700.0,1510.0,1678.33333333,1226.66666667,5.0,2700.0,1475.0,1480.0,15.0,10.0,1,1,1,1,3,3,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.61118012422,86.5310559006,4.0,154.00621118,4665.0,1700.0,1510.0,1661.53726708,1205.65217391,5.0,2700.0,1475.0,1480.0,15.0,10.0,12.5,322,3,354068,184
133,3.0,1.8,12.5,93.0,4.0,171.0,4558.0,1805.0,1505.0,1791.0,1379.0,5.0,2612.0,1525.0,1522.0,15.0,10.0,1,1,1,1,2,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.68421052632,84.3157894737,4.0,154.210526316,4558.0,1805.0,1505.0,1785.05263158,1364.10526316,5.0,2612.0,1525.0,1522.0,15.0,10.0,12.5,133,3,379876,63
570,3.0,2.36,22.5,159.2,4.4,295.2,5000.0,1858.0,1497.4,2175.0,1755.0,5.0,2837.0,1565.0,1574.0,25.0,20.0,1,1,1,1,1,1,3.0,2,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.39087719298,139.015789474,4.02807017544,245.610526316,5000.0,1858.0,1494.25614035,2129.21929825,1709.21929825,5.0,2837.0,1565.0,1574.0,25.0,20.0,22.5,570,3,384924,537
224,3.0,2.1,17.5,114.0,4.0,210.0,4805.0,1860.0,1458.0,2084.33333333,1563.33333333,5.0,2815.0,1584.0,1551.0,20.0,15.0,1,1,1,1,2,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.075,112.5,4.0,207.5,4805.0,1860.0,1458.0,2079.5,1567.5,5.0,2815.0,1584.0,1551.0,20.0,15.0,17.5,224,3,395234,47
138,2.0,2.0,12.5,98.0,4.0,186.0,4640.0,1825.0,1690.0,2030.0,1560.0,5.0,2680.0,1565.0,1565.0,15.0,10.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,2.0,98.0,4.0,186.0,4640.0,1825.0,1690.0,2030.0,1560.0,5.0,2680.0,1565.0,1565.0,15.0,10.0,12.5,138,3,409854,155
1283,3.0,1.5,12.5,86.5,4.0,187.5,4608.0,1743.0,1465.0,1665.0,1290.0,5.0,2610.0,1517.0,1493.0,15.0,10.0,1,1,1,1,3,3,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.58862042089,78.0810600156,4.0,158.698363211,4608.0,1743.0,1465.0,1640.87295401,1265.87295401,5.0,2610.0,1517.0,1493.0,15.0,10.0,12.5,1283,3,425432,1038
38,3.0,2.0,42.5,112.0,4.0,200.0,4531.0,1817.0,1421.0,1910.0,1485.0,5.0,2760.0,1506.0,1535.0,50.0,35.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.0,112.0,4.0,200.0,4531.0,1817.0,1421.0,1910.0,1485.0,5.0,2760.0,1506.0,1535.0,50.0,35.0,42.5,38,3,453752,10
354,3.0,2.13333333333,22.5,120.666666667,4.0,201.0,4945.0,1845.0,1480.0,1966.66666667,1470.0,5.0,2800.0,1590.0,1585.0,25.0,20.0,1,1,1,1,1,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.10169491525,119.322033898,4.0,198.152542373,4945.0,1845.0,1480.0,1962.71186441,1477.11864407,5.0,2800.0,1590.0,1585.0,25.0,20.0,22.5,354,3,468392,247
176,3.0,1.73333333333,12.5,88.0,4.0,161.333333333,4680.0,1815.0,1525.0,1826.33333333,1424.33333333,5.0,2710.0,1522.0,1503.0,15.0,10.0,1,1,1,1,3,3,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.71363636364,86.5227272727,4.0,158.477272727,4680.0,1815.0,1525.0,1820.6875,1424.03977273,5.0,2710.0,1522.0,1503.0,15.0,10.0,12.5,176,3,472603,101
143,2.0,2.0,42.5,155.0,4.0,350.0,4629.0,1880.0,1653.0,2320.0,1900.0,5.0,2807.0,1617.0,1613.0,50.0,35.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,2.0,155.0,4.0,350.0,4629.0,1880.0,1653.0,2320.0,1900.0,5.0,2807.0,1617.0,1613.0,50.0,35.0,42.5,143,3,482497,80
149,3.0,2.2,42.5,155.0,4.66666666667,293.333333333,5012.0,1855.0,1464.0,2326.66666667,1786.66666667,5.0,3014.0,1580.0,1599.0,50.0,35.0,1,1,1,1,2,1,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.64563758389,170.033557047,5.40939597315,300.0,5012.0,1855.0,1464.0,2361.74496644,1821.74496644,5.0,3014.0,1580.0,1599.0,50.0,35.0,42.5,149,3,527809,116
228,3.0,2.25,22.5,137.5,5.0,211.0,4850.0,1795.0,1475.0,2000.0,1533.0,5.0,2775.0,1560.0,1560.0,25.0,20.0,1,1,1,1,1,1,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.13596491228,122.219298246,4.54385964912,201.421052632,4850.0,1795.0,1475.0,1972.63157895,1510.64912281,5.0,2775.0,1560.0,1560.0,25.0,20.0,22.5,228,3,559132,186
412,2.0,1.91428571429,6.5,85.0828571429,4.0,182.097142857,4925.0,1712.85714286,1954.28571429,2320.0,1762.85714286,7.5,2914.28571429,1445.0,1420.0,8.0,5.0,1,1,1,1,1,1,3.0,2,1,2,1,2,1,1,1.0,1,1,1.0,2.0,1.66601941748,83.4885436893,4.0,145.638058252,4709.27184466,1698.39805825,1943.10679612,2105.24271845,1537.2815534,7.5,2827.18446602,1445.0,1420.0,8.0,5.0,6.5,412,3,576298,499
272,3.0,1.53333333333,12.5,82.3333333333,4.0,173.333333333,4540.0,1775.0,1467.0,1823.33333333,1295.0,5.0,2610.0,1517.0,1493.0,15.0,10.0,1,1,1,1,2,2,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.59117647059,76.9227941176,4.0,154.816176471,4540.0,1775.0,1467.0,1817.86764706,1279.41176471,5.0,2610.0,1517.0,1493.0,15.0,10.0,12.5,272,3,580470,225
395,2.0,1.6,12.5,93.0,4.0,154.0,4295.0,1760.0,1523.0,1635.0,1208.5,5.0,2700.0,1540.0,1540.0,15.0,10.0,1,1,1,1,2,2,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.6,93.0,4.0,154.0,4295.0,1760.0,1523.0,1638.37974684,1210.18987342,5.0,2700.0,1540.0,1540.0,15.0,10.0,12.5,395,3,580634,322
726,3.0,2.08,17.5,122.4,4.0,203.0,4845.0,1830.0,1460.0,1913.0,1455.0,5.0,2795.0,1599.8,1599.8,20.0,15.0,1,1,1,1,1,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.03581267218,120.984848485,4.0,198.954545455,4845.0,1830.0,1460.0,1931.26033058,1466.41184573,5.0,2795.0,1600.46280992,1600.46280992,20.0,15.0,17.5,726,3,597927,828
273,3.0,2.61666666667,62.5,155.333333333,5.66666666667,311.666666667,5035.0,1855.0,1485.0,2296.66666667,1816.66666667,5.0,2945.0,1612.0,1622.0,75.0,50.0,1,1,1,1,2,2,5.0,2,2,2,1,1,1,1,1.0,1,1,1.0,3.0,2.40879120879,136.655677656,5.54578754579,268.315018315,5035.0,1855.0,1485.0,2246.88644689,1774.01098901,5.0,2945.0,1612.0,1622.0,75.0,50.0,62.5,273,3,603972,317
106,3.0,2.13333333333,42.5,143.333333333,4.66666666667,266.666666667,4581.0,1770.0,1448.0,2020.0,1576.66666667,5.0,2760.0,1541.0,1544.0,50.0,35.0,1,1,1,1,2,1,3.0,2,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.82264150943,130.188679245,4.18867924528,254.716981132,4581.0,1770.0,1448.0,2005.66037736,1562.9245283,5.0,2760.0,1541.0,1544.0,50.0,35.0,42.5,106,3,614059,96
124,2.0,1.52,17.5,84.6,4.0,181.0,4199.0,1786.0,1479.0,1764.0,1319.0,5.0,2578.0,1540.0,1513.0,20.0,15.0,1,1,1,1,3,3,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.50483870968,86.0403225806,4.0,185.927419355,4199.0,1786.0,1479.0,1767.5,1325.44354839,5.0,2578.0,1540.0,1513.0,20.0,15.0,17.5,124,3,628041,152
72,2.0,1.4,9.0,80.5,4.0,136.0,3900.0,1695.0,1525.0,1510.0,1092.5,5.0,2500.0,1490.0,1475.0,10.0,8.0,1,1,1,1,1,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.425,82.375,4.0,138.25,3900.0,1695.0,1525.0,1510.0,1103.125,5.0,2500.0,1490.0,1475.0,10.0,8.0,9.0,72,3,651347,72
297,3.0,1.9,42.5,125.0,4.0,285.0,4763.0,1826.0,1426.0,2050.0,1612.5,5.0,2869.0,1564.0,1550.0,50.0,35.0,1,1,1,1,1,1,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.98451178451,130.915824916,4.0,314.579124579,4763.0,1826.0,1426.0,2054.22558923,1614.61279461,5.0,2869.0,1564.0,1550.0,50.0,35.0,42.5,297,3,682651,243
